disp,ra,dec,orbper,duration,depth,rad,steff,logg,srad
1,340.307693,-28.032657,711.7473963,6.7075614,1566.1541118,9.065007,6530.0,3.96,2.02087
1,108.412415,-48.696216,4.7799716,4.976,5250.0,13.1891,6605.0,4.07,1.79
1,109.29759,1.114636,2.9301843,4.218,6280.0,13.1989,6032.0,4.05,1.65
1,103.039992,-12.68971,2.0083269,4.37,1680.0,4.99539,6656.0,4.37,1.28
1,109.559167,-32.95761,3.7064049,2.056,4710.0,,6016.0,,
1,109.640338,-9.70194,2.935886,2.93,5900.0,14.3093,5896.0,3.97,1.77
1,115.517784,-18.889988,6.3350651,2.37,4160.0,15.3432,9608.0,4.11,2.28
1,110.007657,-10.569841,1.6020002,2.625,21520.0,18.6498,6141.0,4.33,1.22
1,121.985508,-39.014522,4.9182798,3.7931445,20620.2444335,17.0084738,7185.0,4.52,1.1499
1,121.957411,-45.377044,4.218652,1.7861148,9198.260437,,9307.0,,
1,132.225584,-61.904997,3.6579148,4.33,32300.0,,5765.0,,
1,2.900716,-56.599679,,6.463,5520.0,16.0647,5728.0,3.99,1.69
1,137.699604,-50.922,3.1958886,1.548,10760.0,16.4567,6496.3,,1.39
1,122.890573,-57.315237,17.3076615,4.843,8880.0,17.4207,6693.0,4.07,1.81
1,116.213624,-59.551153,14.9502738,4.464,8070.0,15.1651,5068.0,4.58,0.79
1,113.57776,-56.581794,10.3629429,3.168,5880.0,7.36873,5467.0,4.45,0.96
1,145.428958,-24.78535,7.4190257,2.472,11610.0,11.48,6004.0,4.47,1.02
1,145.329475,-28.354658,8.7858955,5.908,3910.0,10.3307,6749.0,4.17,1.63
1,128.916062,-62.114976,1.3475728,1.589,2570.0,18.0939,5434.0,,3.36
1,122.960237,-61.733279,12.0040505,3.95,6890.0,7.9538,5777.0,4.47,0.98
1,121.487048,-61.667199,3.6128161,3.7292938,9701.7379772,17.5748151,7186.0,4.18,1.71382
1,125.68696,-67.723522,4.0874138,2.061,7470.0,17.2785,5881.0,3.94,1.83
1,359.516588,-49.300838,21.05271,4.91,21440.0,36.6999,5736.0,3.97,1.73
1,142.73104,-51.141043,1.317173,2.581,14130.0,,4649.5,,
1,140.609503,-52.043622,4.6086828,4.283,13990.0,20.3715,8097.0,4.26,1.72
1,136.335932,-62.966781,2.9918201,2.231,3410.0,5.2899,5301.0,4.5,0.89
1,116.065365,-51.874845,3.5947639,1.81,3070.0,5.10241,5594.0,4.5,0.93
1,114.184839,-53.204584,7.5010022,3.977,2550.0,7.05091,5673.0,4.21,1.31
1,130.961641,-45.972021,11.8790678,3.716,8580.0,,5163.2,,
1,137.390723,-37.796842,3.7062792,3.008,13910.0,13.4147,6524.0,4.49,1.09
1,136.755357,-36.560064,3.168632,2.329,2830.0,,6020.0,,
1,135.94385,-39.21708,5.4631023,4.067,3070.0,5.85793,6788.0,4.55,1.06
1,135.668568,-37.016822,3.0688259,3.95,3010.0,9.43298,7776.7,,1.64
1,352.16451,-10.85962,12.08837,3.106,5990.0,18.1866,5920.0,4.22,1.34
1,129.629817,-42.141881,3.3080662,4.0947447,11855.6066747,,4989.6,,
1,129.080557,-46.365534,1.7701321,1.6631328,49803.4082445,10.9547,4430.1,,0.77
1,128.826991,-56.640286,8.7614828,3.301,4200.0,11.807,6614.0,4.05,1.83
1,150.480802,-31.738573,7.0317936,2.962,19070.0,10.9551,4269.0,4.48,0.78
1,127.623784,-48.820612,3.0515894,3.2635858,5835.5643672,15.5322188,7902.0,4.14,1.94295
1,127.414073,-55.560709,5.1304425,2.399,7670.0,,5003.8,,
1,140.683121,-45.092394,3.9216762,2.075,17400.0,13.1754,6706.0,4.63,0.96
1,139.336601,-46.114722,7.9018734,3.18,16220.0,,4976.0,,
1,138.138217,-46.400703,9.5680636,3.982,9400.0,9.53977,6511.0,4.57,0.99
1,137.261531,-44.69446,4.6957057,2.633,13800.0,10.543,5475.0,4.53,0.89
1,14.714189,-36.688474,10.3688702,2.4885919,15543.5949112,9.6582457,4463.0,4.49,0.789514
1,148.043561,-34.637781,3.2003149,2.847,16320.0,18.204,6060.0,4.2,1.4
1,131.498216,-57.970633,3.0044799,3.19,11000.0,13.4546,6302.0,4.34,1.25
1,148.530378,-36.533331,1.3605223,0.715,1440.0,5.14347,5924.0,4.35,1.15
1,130.312867,-59.003312,4.3226285,2.908,9090.0,12.2227,6153.0,4.31,1.25
1,129.565989,-54.087096,7.3498345,4.0296279,5726.6329422,10.9465595,6571.0,4.31,1.34715
1,145.470604,-41.4836,1.5720089,1.257,2730.0,8.25698,7164.0,4.28,1.51
1,146.894352,-44.938923,2.4249041,4.225,5630.0,13.9253,6632.0,4.01,1.92
1,145.556049,-43.004208,1.3868302,2.413,14190.0,14.7174,7019.0,4.46,1.22
1,144.684864,-43.027284,2.8457134,3.189,7050.0,10.8106,6910.0,4.39,1.3
1,137.057803,-43.58446,2.0391352,2.1,19130.0,11.8618,5773.0,4.55,0.89
1,358.154531,-54.468938,0.8054361,1.06,2980.0,8.06243,5905.0,4.13,1.4
1,133.916868,-43.399202,7.2041454,3.527,1970.0,10.8839,7176.0,3.91,2.34
1,133.202995,-43.353789,8.6681997,5.864,3880.0,11.0832,6133.0,4.01,1.77
1,133.035477,-46.012169,3.2569118,3.689,5960.0,15.9704,7320.0,4.01,2.1
1,132.871698,-47.739206,1.6363822,5.2796046,2383.8690387,10.6745489,6361.0,4.09,1.6787
1,132.464537,-43.285817,1.1239749,1.011,2190.0,5.17993,6220.0,4.56,0.95
1,142.271234,-34.764775,5.5698287,2.234,11620.0,13.1629,5751.6,4.28,1.22
1,147.853628,-25.593913,1.3328042,2.75,1960.0,7.33432,6561.0,4.12,1.67
1,138.05522,-33.831997,2.0139493,1.554,5820.0,23.9926,6074.0,4.11,1.56
1,145.935851,-25.544412,4.942456,2.504,16530.0,12.1509,5516.0,4.49,0.92
1,149.759485,-22.94676,4.8306667,4.24,9790.0,14.4419,6567.0,4.26,1.44
0,339.02584,-17.000305,7.327945,2.896,13710.0,9.49027,4521.0,4.5,0.79
1,142.330001,-37.471567,4.5991516,3.113,23020.0,,5262.9,,
1,141.424753,-41.762818,0.7127815,1.154,26500.0,16.3576,5625.4,,0.98
1,139.819823,-39.68824,3.525723,4.582,4730.0,12.6783,6442.0,4.02,1.85
1,138.829697,-37.410488,0.7123317,0.752,13070.0,13.7901,4728.0,4.34,0.98
1,116.957847,-56.764275,7.7925448,2.902988,16339.5347863,25.4471346,6307.0,4.21,1.44678
1,123.958625,-51.130941,3.2006677,4.195,5500.0,15.3648,7438.0,4.03,2.09
1,135.596925,-70.947587,4.9186433,1.849,19840.0,10.544,4394.0,4.56,0.72
1,151.064827,-63.377022,2.0391741,0.849,5740.0,,5371.5,,
1,138.357768,-62.446432,2.7557652,1.889,14830.0,14.7906,,,1.18
1,136.925615,-65.641899,2.8652288,1.785,14320.0,13.2096,5945.0,4.42,1.06
0,359.091858,-13.271638,3.3969441,2.4148687,10192.131158,14.4039682,5864.0,4.26,1.27071
1,133.789047,-65.572667,3.2690486,3.666,6060.0,12.349,6368.0,4.16,1.55
1,140.738354,-68.83153,3.029136,2.829,18490.0,,,,
1,134.192664,-68.510453,10.7844934,2.021,13750.0,6.26037,3558.0,4.73,0.51
1,148.534383,-57.048538,1.2926975,2.592,6460.0,,,,
1,155.841298,-55.678986,4.8401948,3.546,26550.0,,12745.0,,
1,155.862144,-55.935756,0.5542332,1.366,4400.0,16.3177,7366.0,3.89,2.43
1,154.066894,-55.712617,4.127728,1.411,14790.0,11.0098,5820.0,4.55,0.9
1,153.779587,-54.937282,1.5314941,2.4818244,19629.0085308,24.932622,6650.0,4.38,1.27101
1,153.250338,-58.763396,1.9905105,2.62,2270.0,5.94241,6211.0,4.46,1.07
1,150.368272,-59.851711,1.3550447,1.945,3710.0,,14466.0,,
1,353.105143,-45.909568,25.2580075,3.7100519,8447.1702956,8.7026468,5290.0,4.45,0.946086
1,150.439538,-54.113651,2.0916623,3.274,5500.0,22.2405,6600.0,3.83,2.36
1,156.12964,-49.765876,4.6259138,2.91,10220.0,14.9419,7388.0,4.34,1.44
1,147.510243,-55.451603,4.0211797,4.198,3500.0,16.4291,4881.0,,2.79
1,145.150907,-55.815548,4.4433921,3.414,6480.0,12.1784,7664.0,4.51,1.23
1,143.626372,-56.592738,3.8331282,2.906,10410.0,12.9506,8408.0,4.57,1.24
1,160.908055,-47.790465,4.2672965,3.108,9340.0,18.7854,6548.0,4.06,1.79
1,150.73136,-48.628391,1.5252473,2.343,1730.0,9.59771,5698.0,3.67,2.44
1,156.596157,-44.177389,3.2517862,4.373,18310.0,13.6873,5824.0,4.53,0.92
1,156.533167,-46.621981,0.7327757,1.306,4490.0,,5195.1,,
1,150.062625,-47.445244,1.8237148,1.322,22920.0,12.3326,4581.0,4.51,0.78
1,6.17695,-36.114458,5.6748327,1.783,8390.2038219,11.6571011,4871.0,4.26,1.09429
1,165.500672,-25.690599,4.420983,4.083,3980.0,,,,
1,169.648172,-11.977097,4.8405428,2.139,7030.0,8.96118,5875.0,4.4,1.08
1,166.000894,-30.171945,2.8371201,2.102,11560.0,13.1836,5301.0,4.24,1.2
1,170.187631,-20.785861,2.7519326,2.411,10200.0,,,,
1,169.921678,-21.249763,0.689421,1.233,3580.0,16.3132,5270.0,,2.6
1,157.270287,-20.929269,0.426988,0.406,7230.0,11.5872,5333.5,4.43,0.96
1,160.936851,-21.540781,3.4859402,1.532,11410.0,14.101,5941.0,4.33,1.18
0,143.926518,-60.357476,2.3505698,2.768,11210.0,12.9823,5356.0,,1.22
1,145.160952,-26.642033,4.3497551,3.704,1710.0,7.82395,5667.3,4.35,1.88
1,151.885665,-43.629408,5.4913314,5.3710583,34135.0717572,,6364.0,,
1,344.060721,-34.361106,1.3287182,1.7017624,9179.5074187,21.995993,6273.0,4.08,1.67606
1,176.258442,-12.411672,3.5910692,2.891,29100.0,18.7998,5736.0,4.38,1.09
0,163.487394,-25.524599,3.6015056,3.024,13630.0,12.3972,6055.0,4.46,1.03
1,165.802238,-9.96347,4.8701613,2.623,12330.0,6.13443,5268.0,4.92,0.55
1,166.841016,-27.218365,3.4287311,2.3,34250.0,16.9576,5231.0,4.47,0.91
1,166.534888,-25.014827,9.162268,2.067,20340.0,11.8107,4935.8,4.59,0.75
1,166.479877,-27.768338,3.8996784,4.668,3420.0,12.1415,6382.0,3.94,2.01
1,163.771561,-6.478452,3.2783445,3.657,3140.0,8.32327,5940.7,4.13,1.49
1,129.802678,-44.370051,1.6709011,2.2820392,1210.5574745,5.3730452,7051.0,4.42,1.2684
1,156.387891,-37.407655,1.8865581,1.699,3150.0,7.71451,5564.2,,1.36
1,171.231675,-27.062362,3.1228396,2.18,28060.0,13.4539,4262.0,4.49,0.77
1,10.594621,-48.293622,5.7217124,3.7733987,5455.5856088,9.1008936,5541.0,4.28,1.19313
1,154.711314,-41.194007,7.4659746,2.396,3570.0,15.9063,6439.0,3.97,1.95
1,164.359312,-34.690336,5.5809252,2.545,10780.0,8.10167,4455.0,4.53,0.76
1,164.316564,-32.322438,3.00782,3.503,6510.0,12.7824,5999.1,4.11,1.54
1,162.226841,-32.419951,2.3378096,2.307,6880.0,,,,
1,150.756919,-43.799904,4.0257967,1.945,7390.0,,9045.0,,
1,150.061473,-44.016324,1.6566182,2.847,12290.0,15.7246,6504.0,4.28,1.38
1,149.079889,-46.62453,2.3627442,3.095,1870.0,5.15542,5939.0,4.32,1.18
1,148.72505,-43.688471,2.2060441,4.1301608,7122.1032213,18.0034887,6313.0,3.89,2.0898499
1,147.174566,-46.080575,1.5297119,2.297,2410.0,9.91839,6683.0,3.96,2.05
1,146.921503,-46.86526,5.1627718,3.139,19050.0,15.0573,6749.0,4.53,1.08
1,35.737437,-53.070195,2.75753,1.376,1071.45,6.99891,5776.5,2.99,1.94
1,168.196196,-32.852693,5.20807,3.249,29630.0,16.3192,5836.5,4.51,0.94
1,143.945436,-52.371382,2.090218,3.329,8180.0,19.2766,6328.0,,2.08
1,136.391768,-50.666102,7.7971071,1.873,23150.0,22.9819,4978.0,,1.47
1,134.578932,-50.238323,1.6224281,2.013,1250.0,7.12755,7517.0,4.08,1.98
1,134.002198,-50.328351,3.2891219,2.948,8100.0,15.1457,6947.0,4.19,1.64
1,139.190353,-59.528015,2.0958074,2.992,2350.0,7.63843,6793.0,4.2,1.6
1,139.204348,-54.047081,8.61346,2.349,12840.0,20.6812,6595.0,4.17,1.6
1,135.63986,-56.012801,4.2768515,4.586,5000.0,12.027,5691.0,3.96,1.73
1,135.035068,-56.069246,3.9678136,4.238,760.0,2.81756,6138.0,4.48,1.03
1,137.948702,-60.624704,3.365343,3.352,7700.0,16.7174,9582.0,4.3,1.83
1,354.297402,-42.010321,3.7440143,2.9949786,1773.5844948,7.2887349,6048.0,4.03,1.7045799
1,136.943889,-61.011529,9.5537684,3.414,18260.0,18.0441,5816.0,4.25,1.27
1,134.446403,-61.614319,1.8418712,1.633,10500.0,,5952.0,,
1,141.416611,-54.841235,3.0920297,4.0267639,63491.9490893,,5804.0,,
1,135.5761,-57.527088,5.4722557,6.366,1800.0,11.5748,5847.0,3.57,2.8
1,135.238555,-56.556931,1.7946783,3.306,2860.0,8.71041,6351.0,4.09,1.68
1,138.006878,-61.463614,4.2745762,4.288,3620.0,10.7453,6375.0,4.04,1.79
1,133.394721,-62.783451,5.1139634,2.24,7090.0,12.9912,6451.0,4.21,1.49
1,133.702194,-55.479525,3.052529,3.333,14090.0,16.9171,6802.0,4.32,1.38
1,131.14418,-59.19729,6.5832019,3.135,5280.0,7.13313,5809.0,4.48,0.97
1,130.09764,-58.977679,5.9594909,2.201,15090.0,12.8042,5950.0,4.47,1.0
1,17.481278,-52.239486,6.70145,1.579,10940.0,8.15246,4130.0,4.51,0.74
1,130.155224,-57.223839,3.0327366,2.548,12000.0,19.6858,7124.0,4.13,1.79
1,129.778031,-56.261649,11.2645152,5.778,10110.0,,5869.8,,
1,126.368785,-73.258972,8.990904,1.78,6500.0,10.4018,5354.0,4.35,1.07
0,165.315823,-72.356704,3.9014904,4.83,9050.0,16.2567,5512.0,3.97,1.69
1,142.531213,-76.220601,2.5071775,3.0618698,14812.1573416,14.7740421,5996.0,4.35,1.1625
1,139.044906,-76.505813,3.6794732,4.13,6360.0,11.3997,5823.0,4.15,1.42
1,160.711159,-71.890559,4.8206566,4.468,17740.0,15.025,6002.0,4.38,1.13
1,135.300422,-75.088116,3.3794034,3.332,3610.0,10.0889,6072.0,4.04,1.67
1,169.881185,-64.90164,3.0525705,4.811,8760.0,,4817.8,,
1,163.675474,-60.347787,2.0252285,5.2098256,2725.4212975,,3600.5,,
0,341.364034,-14.991775,3.5608112,3.389,4890.0,10.4972,5659.0,4.1,1.47
1,163.111582,-64.523443,2.1510781,2.355,16930.0,,5769.0,,
1,158.389233,-61.716692,3.9935853,2.846,19930.0,21.2425,5709.0,4.5,0.94
1,188.120105,-50.314168,3.4677103,2.234,10000.0,12.3649,5645.0,4.29,1.18
1,161.953093,-68.150937,3.9982381,2.867,53030.0,20.4596,5509.0,4.53,0.88
1,161.80711,-60.750286,1.4032876,2.534,12010.0,,5649.5,,
1,160.76911,-63.878462,5.2803048,2.752,14540.0,,,,
1,183.561597,-56.773252,0.3859142,1.189,5590.0,7.76491,6721.0,4.55,1.05
1,179.184668,-56.756623,2.1357662,3.272,13310.0,18.0173,7428.0,4.3,1.52
1,152.74539,-64.117254,2.9677851,3.539855,18226.8366329,24.1966313,6185.0,4.11,1.58557
1,153.120744,-67.255542,3.412893,2.6,15960.0,14.5305,5691.0,4.33,1.13
1,20.494025,-44.416747,2.24172,3.989,23700.0,28.4732,6292.0,3.98,1.88
1,151.501627,-66.898002,3.5366051,2.587,12660.0,13.8209,6026.0,4.34,1.19
1,149.324748,-68.779105,2.9599541,3.523,7190.0,15.9636,6267.7,4.0,1.84
1,143.920843,-64.876111,2.7559464,3.255,4130.0,,6277.0,,
1,142.584862,-65.217734,2.3725483,1.543,5010.0,14.8302,6019.0,3.85,2.08
1,137.549077,-63.406609,13.2681095,3.554,2140.0,11.9718,6364.0,3.75,2.48
1,156.217054,-69.29013,2.3304358,3.528,9320.0,17.6763,7763.0,4.21,1.77
1,176.928172,-60.068872,4.1343989,3.051,18320.0,18.5459,6320.0,4.27,1.35
1,171.95644,-61.531221,2.7020875,3.116,10040.0,15.6063,7798.0,4.31,1.57
1,177.796145,-65.316829,5.7672677,4.173,29540.0,,,,
1,140.219914,-69.791681,1.3168344,0.733,3640.0,,5211.7,,
1,15.844704,-44.705826,9.94915,3.968,22920.0,24.5989,5852.0,4.03,1.65
1,131.475658,-67.411708,5.939725,1.481,6600.0,14.4394,5568.0,4.05,1.55
1,187.315131,-51.00392,2.9489639,2.278,2730.0,11.3327,6506.0,3.9,2.15
1,184.612759,-56.002127,2.3097953,3.185,4000.0,12.6197,7300.0,4.05,2.01
1,148.573222,-64.296904,2.9919962,2.614,17170.0,13.6621,5247.0,4.39,1.01
1,176.291571,-55.498787,2.8281656,3.15,22180.0,17.6399,6412.2,,1.16
1,189.473702,-49.115185,1.3071566,1.108,3100.0,11.1657,5958.0,4.51,0.96
1,185.664501,-58.429108,1.8092906,1.983,15830.0,23.2306,6905.0,4.12,1.77
1,182.263818,-55.394539,0.58007,1.338,16320.0,16.4382,6875.0,4.37,1.33
1,156.943489,-56.760433,2.3483946,2.375,2930.0,19.5614,6155.0,3.98,1.82
1,155.307542,-58.537011,1.3934565,2.809,2530.0,,3301.0,,
0,359.191512,-22.153232,4.6027498,4.2702334,7456.7037756,11.7236575,5909.0,4.21,1.3408999
1,154.513775,-56.787877,0.5465391,1.6114979,3122.1584293,9.5365498,6091.0,4.05,1.66057
1,154.328233,-58.277113,1.3185787,1.748,5930.0,,6040.0,,
1,153.673619,-55.379354,4.865928,5.323532,10758.3826821,15.177757,6137.0,4.34,1.21215
1,153.114718,-58.081193,1.9512921,4.7888548,6702.5267443,,,,
1,152.992107,-59.753708,0.6771668,1.4,1095.0,,3194.0,,
1,150.38774,-59.339479,1.6995805,2.305,6740.0,11.1546,9626.0,4.56,1.35
1,149.941406,-56.077873,12.2027867,2.428,7070.0,9.74784,6454.0,4.45,1.13
1,161.949345,-59.033182,7.4365725,2.774,5020.0,17.5053,9230.0,4.09,2.29
1,161.412843,-58.133377,1.5959199,1.539,20720.0,,6809.2,,
1,158.941809,-50.498637,3.8277062,0.899,3610.0,7.97984,6610.0,4.44,1.18
1,350.578516,-22.67741,6.1668344,2.2619245,13145.6121347,17.0195741,5747.0,4.24,1.2815599
1,173.39914,-56.702405,0.6587178,1.576,7010.0,20.2415,6520.0,3.8,2.41
0,173.279052,-56.503387,1.2669382,1.93,2580.0,7.13535,6296.0,4.26,1.36
1,170.55529,-55.528909,2.9828061,4.28,7320.0,15.4283,6879.0,4.09,1.81
1,182.339327,-32.886681,3.1420872,1.884,13090.0,12.6134,5417.4,4.37,1.05
1,157.913593,-48.994078,5.3583725,4.916,5000.0,,,,
1,157.99031,-52.179142,1.8030565,2.3,2620.0,8.89917,5982.0,4.01,1.72
1,157.399234,-53.658868,7.8595931,1.902,18530.0,,14677.0,,
1,146.924252,-56.98976,6.3599636,5.479,4400.0,13.6678,7689.0,4.06,2.07
1,146.555933,-56.299385,0.5496848,0.82,2860.0,10.6252,7433.0,4.14,1.84
1,145.306301,-54.34913,1.9892499,3.8785674,20634.2990944,,,,
1,11.484724,-55.922662,8.3092965,2.201,17010.0,14.2736,4801.3,,0.85
1,143.84521,-57.864852,4.5744909,4.534,8890.0,16.8715,6993.0,4.16,1.7
1,146.539767,-49.577322,3.4365075,3.353,4410.0,17.7367,5438.0,,2.63
0,195.908072,-19.218984,1.9268037,1.4,2260.0,3.42735,4249.0,4.59,0.68
1,191.111635,-14.258179,2.1532179,2.072,6780.0,25.853,5997.0,4.03,1.68
1,178.054473,-27.517679,5.1057571,2.616,10840.0,10.9206,5495.2,4.41,1.01
1,153.301542,-62.875354,4.5300175,5.331,35800.0,,9046.0,,
1,159.910145,-48.538112,10.9506335,2.635,1820.0,3.17264,4530.0,4.56,0.73
1,161.280595,-48.649273,4.1414861,2.573,7770.0,,6920.0,,
1,145.38646,-50.939504,2.6337971,2.591,4790.0,,3946.9,,
1,182.850444,-11.997569,9.3096136,2.171,11570.0,9.9903,5229.0,,0.93
1,358.039579,-15.80105,6.15733,2.7071868,12845.011488,,5329.0,,
1,152.074959,-53.287048,6.3272169,3.667,8060.0,,4580.9,,
1,166.624264,-56.05583,2.7499877,3.84,15480.0,22.9205,10146.0,4.36,1.77
1,149.573667,-58.926569,4.4163989,1.81,7110.0,7.89614,6273.0,4.59,0.93
1,161.701642,-49.048228,4.3653308,3.456,8090.0,14.0676,7109.0,4.24,1.57
1,161.433493,-52.538148,2.8396238,2.391,10100.0,12.199,5915.3,,1.16
1,149.062666,-60.00347,4.2839945,3.08,9440.0,9.77904,6022.0,4.46,1.03
1,197.187667,-28.234466,4.4282303,2.577,17180.0,,,,
1,173.074702,-47.496395,1.3683875,1.357,8410.0,8.79209,5000.0,,0.89
1,173.137772,-46.315267,4.7323433,4.1038025,15681.823373,17.3410428,6438.0,4.29,1.35252
1,172.108389,-45.016427,2.5543095,2.239,18680.0,13.5543,5990.0,4.53,0.95
1,351.105814,-36.975998,4.2695675,3.7002918,8610.3886424,12.2342646,5798.0,4.22,1.3043
1,170.330028,-44.30802,3.2907468,2.309,15760.0,14.0568,6229.0,4.45,1.08
1,175.816278,-30.073164,4.0467915,3.979,5180.0,12.8472,5933.0,3.96,1.79
1,161.945206,-47.024943,3.8769776,4.526,2760.0,,5569.2,,
1,149.409755,-51.335534,4.3437796,2.774,7750.0,11.8307,6513.0,4.32,1.32
1,149.263633,-49.750476,10.3069451,2.599,6340.0,,4445.0,,
1,198.803835,-31.368751,5.3332571,3.102,2020.0,5.82279,6068.0,4.41,1.1
1,198.648685,-30.722726,1.485163,1.789,4490.0,8.99362,5506.2,,1.28
1,196.726352,-31.716391,4.7343852,4.468,12440.0,18.0528,5776.0,4.05,1.6
1,196.472218,-31.791555,6.900352,2.452,10420.0,8.86463,5205.8,4.53,0.85
1,164.06056,-52.482296,2.8831285,3.53,26290.0,28.6734,,,1.77
1,354.335773,-13.455795,0.7962992,0.997,23170.0,14.8058,4062.7,4.61,0.95
1,195.986628,-32.436442,0.7428708,1.112,4970.0,7.86186,5635.9,4.35,1.11
1,194.760859,-35.972917,4.640636,2.984,15710.0,13.1303,4539.0,4.27,1.02
1,185.727447,-11.599585,4.2842284,1.497,11830.0,14.0459,4911.0,4.19,1.19
1,177.104652,-52.483406,3.1339232,4.029,6230.0,,5980.5,,
1,176.36839,-50.888443,4.407111,2.134,9140.0,11.7059,5478.0,4.27,1.18
1,174.699184,-52.400336,2.7961137,1.604,5500.0,7.7487,6455.0,4.51,1.06
1,165.951263,-48.526307,1.6484941,2.0820857,3523.4673819,9.6099784,6316.0,4.14,1.5764199
1,189.667798,-45.416556,3.2689953,2.931,15890.0,17.1329,5552.0,4.19,1.32
1,201.376867,-28.413642,3.8098324,3.881,3250.0,10.3911,5406.0,3.91,1.78
1,174.759354,-32.190584,8.907516,3.522,8610.0,14.3733,6407.0,4.2,1.49
1,14.523332,-37.942558,3.541231,2.4849489,5029.7368715,10.6621914,5755.0,4.23,1.28259
1,184.037125,-45.426342,7.0235956,4.739,5630.0,,6276.0,,
1,174.752258,-29.842071,5.5167527,4.288,13410.0,21.0821,6296.0,4.01,1.81
1,226.954057,-28.156608,6.1836286,2.573,9990.0,13.3233,6504.0,4.34,1.29
1,211.217739,-29.947758,1.8703411,2.134,9570.0,18.6634,6368.0,4.08,1.7
1,178.147139,-77.417249,2.2545904,0.977,5980.0,11.3495,5567.0,4.23,1.25
1,223.71844,-29.152093,6.7565519,3.442,5200.0,12.7591,5972.0,4.05,1.64
1,177.840549,-76.87837,1.8246123,1.835,16080.0,18.0134,5655.0,4.15,1.39
1,219.336233,-24.958522,3.606557,1.878,9930.0,13.2514,5775.3,4.25,1.26
1,157.261362,-75.214992,2.3155132,0.649,1520.0,7.00521,6011.0,4.16,1.45
1,218.918812,-26.179337,2.3348152,1.861,5310.0,11.4665,5949.1,4.12,1.51
1,350.779775,-19.41965,3.2615,2.233,1652.28,5.07097,5963.0,3.41,1.13
1,150.7847,-72.267792,0.4415174,1.7224979,3910.4523542,31.5083507,5117.0,,2.9223199
1,218.820321,-25.055977,2.6274574,2.31,21660.0,18.5088,6148.0,4.33,1.23
1,214.426637,-70.36436,2.2664085,2.63,10240.0,13.4164,6107.0,4.29,1.27
1,213.370342,-68.010933,4.0902788,3.584,5060.0,13.9755,6130.0,3.92,1.95
1,212.675539,-66.457671,2.2308431,2.969,10950.0,22.6165,6386.0,3.88,2.14
1,207.859228,-69.772563,3.7065603,1.98,15010.0,12.9758,5632.0,4.41,1.03
1,205.332577,-79.40995,2.6841894,2.836,29670.0,21.16,5914.0,4.33,1.17
1,207.680537,-77.302536,1.8823821,3.1478726,21038.6119972,,,,
1,215.522835,-30.512524,2.8740048,1.592,25890.0,12.2262,4270.3,4.57,0.74
1,229.740751,-28.410491,3.9628496,2.844,4480.0,9.64171,5449.0,4.24,1.43
1,354.668284,-32.860745,10.18108,3.674,1190.0,2.66019,4822.0,4.55,0.78
1,203.170833,-72.926273,3.0932735,2.937,10900.0,,,,
1,200.21869,-73.774851,4.4338805,3.93,9180.0,13.6095,6695.0,4.32,1.37
1,217.301861,-62.053831,1.1536561,2.51,40190.0,,,,
1,216.568723,-63.050473,2.9902369,3.042,6460.0,140.194,,,17.34
1,192.621574,-75.651848,3.7724947,2.199,9180.0,13.5487,6623.0,4.33,1.33
1,190.950263,-76.69611,3.5505931,2.713,15700.0,17.9407,4803.0,4.07,1.34
1,190.946764,-76.696666,3.5506084,2.706,16040.0,14.4767,5083.0,4.26,1.13
1,183.820158,-75.568053,1.5256634,1.925,16180.0,,5230.5,,
1,146.086848,-79.545167,4.2814436,0.868,4910.0,10.6824,5097.8,,1.36
1,223.977871,-61.063084,1.1542402,3.377,15460.0,,4136.6,,
1,12.076269,-32.119461,3.55562,1.838,2610.0,11.1675,5671.0,4.19,1.34
1,222.683091,-57.761231,5.3430663,5.101,7220.0,21.0355,7822.0,4.04,2.15
1,225.524773,-55.288205,1.7257597,1.375,13880.0,15.2188,7235.0,4.44,1.27
1,168.613521,-61.55911,0.7815064,1.353,8410.0,11.9775,7691.0,4.42,1.37
1,165.732079,-60.196871,1.1216021,1.6434889,3599.1066292,,3294.0,,
1,162.663087,-60.847019,4.0333818,4.414595,13745.2980794,13.1197,6347.3,,1.73
1,203.531487,-59.575607,4.6492201,1.143,7880.0,8.96002,5110.0,4.44,0.93
1,202.922779,-58.998117,0.7463239,1.49,24240.0,19.7419,5132.0,4.34,1.04
1,201.47318,-59.18126,2.8823183,3.6626984,66566.1005931,,5068.9,,
1,171.015386,-57.543638,6.8561604,4.32,5540.0,14.3692,6282.0,3.92,2.01
1,200.464421,-62.542122,1.4753526,3.29,870.0,5.30533,5732.0,3.93,1.81
1,354.759157,-9.882022,13.32379,2.561,95718.1,28.7396,4312.0,4.59,0.84
1,224.565856,-27.68255,3.9712794,2.606,8670.0,15.3233,6200.0,4.09,1.62
1,201.760571,-53.448129,1.4010338,2.22,13310.0,18.1441,7014.0,4.26,1.52
1,190.402872,-65.797305,1.5755252,3.5874714,3712.6009177,21.7284649,6560.0,3.89,2.1970401
1,191.088792,-55.013313,3.0749168,2.67,8540.0,15.2762,6782.0,4.2,1.6
1,202.818012,-48.69895,1.7765395,1.258,14020.0,16.6,6394.0,4.33,1.28
1,191.643659,-59.564831,2.5433707,3.2214112,55256.7333661,29.0069132,6748.0,4.49,1.12503
